"date","ticker","close"
2020-04-28,"SAP",106.960075378418
2020-04-29,"SAP",109.056076049805
2020-04-30,"SAP",108.497756958008
2020-05-01,"SAP",107.060768127441
2020-05-04,"SAP",107.262130737305
2020-05-05,"SAP",106.694641113281
2020-05-06,"SAP",103.564376831055
2020-05-07,"SAP",105.459022521973
2020-05-08,"SAP",106.859405517578
2020-05-11,"SAP",105.513931274414
2020-05-12,"SAP",104.726783752441
2020-05-13,"SAP",104.415596008301
2020-05-14,"SAP",103.546073913574
2020-05-15,"SAP",103.619293212891
2020-05-18,"SAP",107.527565002441
2020-05-19,"SAP",107.298736572266
2020-05-20,"SAP",110.108665466309
2020-05-21,"SAP",107.882125854492
2020-05-22,"SAP",107.770706176758
2020-05-26,"SAP",112.784591674805
2020-05-27,"SAP",114.186622619629
2020-05-28,"SAP",114.790138244629
2020-05-29,"SAP",118.940536499023
2020-06-01,"SAP",119.321197509766
2020-06-02,"SAP",121.131782531738
2020-06-03,"SAP",124.010116577148
2020-06-04,"SAP",124.734352111816
2020-06-05,"SAP",126.108520507812
2020-06-08,"SAP",126.842041015625
2020-06-09,"SAP",126.962745666504
2020-06-10,"SAP",126.814178466797
2020-06-11,"SAP",120.240417480469
2020-06-12,"SAP",120.834663391113
2020-06-15,"SAP",121.094627380371
2020-06-16,"SAP",123.98225402832
2020-06-17,"SAP",124.901473999023
2020-06-18,"SAP",125.477157592773
2020-06-19,"SAP",127.232009887695
2020-06-22,"SAP",130.899566650391
2020-06-23,"SAP",130.983139038086
2020-06-24,"SAP",126.136390686035
2020-06-25,"SAP",127.816955566406
2020-06-26,"SAP",126.999877929688
2020-06-29,"SAP",128.53190612793
2020-06-30,"SAP",129.989639282227
2020-07-01,"SAP",130.063919067383
2020-07-02,"SAP",132.635864257812
2020-07-06,"SAP",137.009078979492
2020-07-07,"SAP",133.759338378906
2020-07-08,"SAP",136.44270324707
2020-07-09,"SAP",141.753707885742
2020-07-10,"SAP",142.515090942383
2020-07-13,"SAP",140.138122558594
2020-07-14,"SAP",142.849334716797
2020-07-15,"SAP",145.411987304688
2020-07-16,"SAP",144.028533935547
2020-07-17,"SAP",145.105560302734
2020-07-20,"SAP",148.346038818359
2020-07-21,"SAP",150.890121459961
2020-07-22,"SAP",152.709976196289
2020-07-23,"SAP",149.738784790039
2020-07-24,"SAP",147.278244018555
2020-07-27,"SAP",153.081359863281
2020-07-28,"SAP",148.893859863281
2020-07-29,"SAP",152.88639831543
2020-07-30,"SAP",148.717437744141
2020-07-31,"SAP",147.835388183594
2020-08-03,"SAP",150.555862426758
2020-08-04,"SAP",148.801010131836
2020-08-05,"SAP",150.082336425781
2020-08-06,"SAP",150.398010253906
2020-08-07,"SAP",149.645935058594
2020-08-10,"SAP",148.225326538086
2020-08-11,"SAP",147.770355224609
2020-08-12,"SAP",150.982971191406
2020-08-13,"SAP",149.348831176758
2020-08-14,"SAP",148.643157958984
2020-08-17,"SAP",149.005264282227
2020-08-18,"SAP",150.212326049805
2020-08-19,"SAP",149.775909423828
2020-08-20,"SAP",151.326522827148
2020-08-21,"SAP",148.847427368164
2020-08-24,"SAP",152.171447753906
2020-08-25,"SAP",153.740615844727
2020-08-26,"SAP",156.414688110352
2020-08-27,"SAP",153.991302490234
2020-08-28,"SAP",154.799102783203
2020-08-31,"SAP",153.582763671875
2020-09-01,"SAP",154.464828491211
2020-09-02,"SAP",156.934646606445
2020-09-03,"SAP",150.342300415039
2020-09-04,"SAP",148.030349731445
2020-09-08,"SAP",143.629272460938
2020-09-09,"SAP",150.834396362305
2020-09-10,"SAP",147.631088256836
2020-09-11,"SAP",148.160339355469
2020-09-14,"SAP",149.209533691406
2020-09-15,"SAP",149.181686401367
2020-09-16,"SAP",147.603240966797
2020-09-17,"SAP",148.958847045898
2020-09-18,"SAP",148.698852539062
2020-09-21,"SAP",144.734191894531
2020-09-22,"SAP",145.987640380859
2020-09-23,"SAP",141.233734130859
2020-09-24,"SAP",142.375793457031
2020-09-25,"SAP",141.187316894531
2020-09-28,"SAP",145.848388671875
2020-09-29,"SAP",145.374862670898
2020-09-30,"SAP",144.669189453125
2020-10-01,"SAP",145.606979370117
2020-10-02,"SAP",143.257873535156
2020-10-05,"SAP",145.402709960938
2020-10-06,"SAP",143.035049438477
2020-10-07,"SAP",143.285720825195
2020-10-08,"SAP",144.957015991211
2020-10-09,"SAP",145.904083251953
2020-10-12,"SAP",147.417541503906
2020-10-13,"SAP",145.402709960938
2020-10-14,"SAP",146.182632446289
2020-10-15,"SAP",142.802917480469
2020-10-16,"SAP",144.028533935547
2020-10-19,"SAP",141.60514831543
2020-10-20,"SAP",139.887420654297
2020-10-21,"SAP",137.761154174805
2020-10-22,"SAP",137.083374023438
2020-10-23,"SAP",138.977493286133
2020-10-26,"SAP",106.795768737793
2020-10-27,"SAP",106.312965393066
2020-10-28,"SAP",100.379859924316
2020-10-29,"SAP",100.862670898438
2020-10-30,"SAP",99.1913909912109
2020-11-02,"SAP",98.2628860473633
2020-11-03,"SAP",101.865455627441
2020-11-04,"SAP",104.409530639648
2020-11-05,"SAP",107.408584594727
2020-11-06,"SAP",106.888633728027
2020-11-09,"SAP",106.981475830078
2020-11-10,"SAP",108.429931640625
2020-11-11,"SAP",110.964736938477
2020-11-12,"SAP",109.03345489502
2020-11-13,"SAP",111.707527160645
2020-11-16,"SAP",110.444770812988
2020-11-17,"SAP",108.62491607666
2020-11-18,"SAP",109.497703552246
2020-11-19,"SAP",110.19408416748
2020-11-20,"SAP",108.652763366699
2020-11-23,"SAP",108.996307373047
2020-11-24,"SAP",108.448509216309
2020-11-25,"SAP",109.646255493164
2020-11-27,"SAP",110.723327636719
2020-11-30,"SAP",112.496757507324
2020-12-01,"SAP",114.223762512207
2020-12-02,"SAP",113.740936279297
2020-12-03,"SAP",113.657379150391
2020-12-04,"SAP",115.727920532227
2020-12-07,"SAP",114.409454345703
2020-12-08,"SAP",115.124397277832
2020-12-09,"SAP",114.186622619629
2020-12-10,"SAP",114.205184936523
2020-12-11,"SAP",112.208915710449
2020-12-14,"SAP",112.636024475098
2020-12-15,"SAP",114.270179748535
2020-12-16,"SAP",116.06217956543
2020-12-17,"SAP",119.469772338867
2020-12-18,"SAP",118.234855651855
2020-12-21,"SAP",116.359298706055
2020-12-22,"SAP",116.925689697266
2020-12-23,"SAP",116.990684509277
2020-12-24,"SAP",117.04638671875
2020-12-28,"SAP",121.549598693848
2020-12-29,"SAP",120.658241271973
2020-12-30,"SAP",121.298904418945
2020-12-31,"SAP",121.066787719727
2021-01-04,"SAP",119.9990234375
2021-01-05,"SAP",120.686096191406
2021-01-06,"SAP",120.463272094727
2021-01-07,"SAP",119.590476989746
2021-01-08,"SAP",121.781723022461
2021-01-11,"SAP",120.054718017578
2021-01-12,"SAP",120.147567749023
2021-01-13,"SAP",118.903388977051
2021-01-14,"SAP",117.083518981934
2021-01-15,"SAP",116.06217956543
2021-01-19,"SAP",117.993453979492
2021-01-20,"SAP",118.504127502441
2021-01-21,"SAP",118.754821777344
2021-01-22,"SAP",118.364860534668
2021-01-25,"SAP",120.361129760742
2021-01-26,"SAP",125.235748291016
2021-01-27,"SAP",122.738082885742
2021-01-28,"SAP",121.113204956055
2021-01-29,"SAP",117.176376342773
2021-02-01,"SAP",120.296127319336
2021-02-02,"SAP",120.296127319336
2021-02-03,"SAP",121.271049499512
2021-02-04,"SAP",122.849487304688
2021-02-05,"SAP",120.973922729492
2021-02-08,"SAP",122.097412109375
2021-02-09,"SAP",122.134559631348
2021-02-10,"SAP",120.398277282715
2021-02-11,"SAP",123.044494628906
2021-02-12,"SAP",122.49666595459
2021-02-16,"SAP",121.410316467285
2021-02-17,"SAP",117.278511047363
2021-02-18,"SAP",119.479042053223
2021-02-19,"SAP",117.752052307129
2021-02-22,"SAP",116.73998260498
2021-02-23,"SAP",115.932197570801
2021-02-24,"SAP",117.510635375977
2021-02-25,"SAP",114.845848083496
2021-02-26,"SAP",114.530158996582
2021-03-01,"SAP",115.523658752441
2021-03-02,"SAP",116.377861022949
2021-03-03,"SAP",114.316604614258
2021-03-04,"SAP",113.313835144043
2021-03-05,"SAP",114.27946472168
2021-03-08,"SAP",114.270179748535
2021-03-09,"SAP",117.204231262207
2021-03-10,"SAP",116.925689697266
2021-03-11,"SAP",117.779907226562
2021-03-12,"SAP",114.96654510498
2021-03-15,"SAP",113.991638183594
2021-03-16,"SAP",113.434532165527
2021-03-17,"SAP",114.780860900879
2021-03-18,"SAP",113.08171081543
2021-03-19,"SAP",114.36302947998
2021-03-22,"SAP",114.158752441406
2021-03-23,"SAP",113.57381439209
2021-03-24,"SAP",112.431755065918
2021-03-25,"SAP",112.793869018555
2021-03-26,"SAP",113.935920715332
2021-03-29,"SAP",113.694519042969
2021-03-30,"SAP",112.849578857422
2021-03-31,"SAP",114.010200500488
2021-04-01,"SAP",116.758560180664
2021-04-05,"SAP",122.375984191895
2021-04-06,"SAP",119.265495300293
2021-04-07,"SAP",120.50968170166
2021-04-08,"SAP",123.657287597656
2021-04-09,"SAP",124.223663330078
2021-04-12,"SAP",122.933059692383
2021-04-13,"SAP",124.817909240723
2021-04-14,"SAP",126.24781036377
2021-04-15,"SAP",129.246841430664
2021-04-16,"SAP",129.339691162109
2021-04-19,"SAP",129.553253173828
2021-04-20,"SAP",129.163269042969
2021-04-21,"SAP",131.753768920898
2021-04-22,"SAP",133.47151184082
2021-04-23,"SAP",133.647918701172
2021-04-26,"SAP",132.979415893555
2021-04-27,"SAP",132.450164794922
2021-04-28,"SAP",133.777923583984
2021-04-29,"SAP",133.499359130859
2021-04-30,"SAP",129.933944702148
2021-05-03,"SAP",130.936706542969
2021-05-04,"SAP",126.944160461426
2021-05-05,"SAP",128.271926879883
2021-05-06,"SAP",131.540237426758
2021-05-07,"SAP",131.605239868164
2021-05-10,"SAP",129.543960571289
2021-05-11,"SAP",127.974822998047
2021-05-12,"SAP",125.811401367188
2021-05-13,"SAP",127.622444152832
2021-05-14,"SAP",131.010513305664
2021-05-17,"SAP",129.632629394531
2021-05-18,"SAP",130.236633300781
2021-05-19,"SAP",129.387268066406
2021-05-20,"SAP",132.284545898438
2021-05-21,"SAP",131.982559204102
2021-05-24,"SAP",133.483108520508
2021-05-25,"SAP",133.048965454102
2021-05-26,"SAP",133.5869140625
2021-05-27,"SAP",130.566940307617
2021-05-28,"SAP",132.058044433594
2021-06-01,"SAP",132.152420043945
2021-06-02,"SAP",131.3125
2021-06-03,"SAP",130.08561706543
2021-06-04,"SAP",132.010864257812
2021-06-07,"SAP",132.98291015625
2021-06-08,"SAP",133.700164794922
2021-06-09,"SAP",132.095794677734
2021-06-10,"SAP",133.964416503906
2021-06-11,"SAP",135.436645507812
2021-06-14,"SAP",137.635559082031
2021-06-15,"SAP",136.106719970703
2021-06-16,"SAP",134.502365112305
2021-06-17,"SAP",133.832290649414
2021-06-18,"SAP",132.293975830078
2021-06-21,"SAP",132.860244750977
2021-06-22,"SAP",133.294357299805
2021-06-23,"SAP",130.906692504883
2021-06-24,"SAP",133.284912109375
2021-06-25,"SAP",132.463851928711
2021-06-28,"SAP",133.51139831543
2021-06-29,"SAP",134.794906616211
2021-06-30,"SAP",132.558242797852
2021-07-01,"SAP",132.605407714844
2021-07-02,"SAP",133.747344970703
2021-07-06,"SAP",133.737899780273
2021-07-07,"SAP",139.381484985352
2021-07-08,"SAP",137.890396118164
2021-07-09,"SAP",139.777862548828
2021-07-12,"SAP",140.580062866211
2021-07-13,"SAP",141.184066772461
2021-07-14,"SAP",141.750305175781
2021-07-15,"SAP",139.381484985352
2021-07-16,"SAP",139.343734741211
2021-07-19,"SAP",136.663513183594
2021-07-20,"SAP",135.993453979492
2021-07-21,"SAP",131.048248291016
2021-07-22,"SAP",131.491806030273
2021-07-23,"SAP",130.963302612305
2021-07-26,"SAP",130.859497070312
2021-07-27,"SAP",133.464233398438
2021-07-28,"SAP",134.927032470703
2021-07-29,"SAP",136.219955444336
2021-07-30,"SAP",135.634841918945
2021-08-02,"SAP",135.257339477539
2021-08-03,"SAP",137.352447509766
2021-08-04,"SAP",138.154632568359
2021-08-05,"SAP",140.561172485352
2021-08-06,"SAP",138.135757446289
2021-08-09,"SAP",138.315063476562
2021-08-10,"SAP",137.550643920898
2021-08-11,"SAP",137.069320678711
2021-08-12,"SAP",139.438140869141
2021-08-13,"SAP",139.957183837891
2021-08-16,"SAP",139.607986450195
2021-08-17,"SAP",140.542297363281
2021-08-18,"SAP",139.277679443359
2021-08-19,"SAP",138.74919128418
2021-08-20,"SAP",139.523056030273
2021-08-23,"SAP",140.570617675781
2021-08-24,"SAP",139.89111328125
2021-08-25,"SAP",138.71142578125
2021-08-26,"SAP",138.852996826172
2021-08-27,"SAP",140.353561401367
2021-08-30,"SAP",141.448318481445
2021-08-31,"SAP",141.693664550781
2021-09-01,"SAP",141.66535949707
2021-09-02,"SAP",140.598922729492
2021-09-03,"SAP",141.401107788086
2021-09-07,"SAP",141.202926635742
2021-09-08,"SAP",138.475494384766
2021-09-09,"SAP",137.484573364258
2021-09-10,"SAP",136.908889770508
2021-09-13,"SAP",137.097640991211
2021-09-14,"SAP",136.984375
2021-09-15,"SAP",136.135009765625
2021-09-16,"SAP",136.710708618164
2021-09-17,"SAP",135.257339477539
2021-09-20,"SAP",131.340805053711
2021-09-21,"SAP",133.851165771484
2021-09-22,"SAP",133.813415527344
2021-09-23,"SAP",136.729583740234
2021-09-24,"SAP",134.568405151367
2021-09-27,"SAP",134.483474731445
2021-09-28,"SAP",129.830825805664
2021-09-29,"SAP",128.669998168945
2021-09-30,"SAP",127.443130493164
2021-10-01,"SAP",128.301940917969
2021-10-04,"SAP",126.244583129883
2021-10-05,"SAP",125.914283752441
2021-10-06,"SAP",128.113189697266
2021-10-07,"SAP",128.028259277344
2021-10-08,"SAP",127.820648193359
2021-10-11,"SAP",127.518646240234
2021-10-12,"SAP",127.056205749512
2021-10-13,"SAP",133.681274414062
2021-10-14,"SAP",136.880584716797
2021-10-15,"SAP",137.814895629883
2021-10-18,"SAP",137.192016601562
2021-10-19,"SAP",136.295440673828
2021-10-20,"SAP",135.568771362305
2021-10-21,"SAP",131.614501953125
2021-10-22,"SAP",133.803970336914
2021-10-25,"SAP",136.578582763672
2021-10-26,"SAP",137.53173828125
2021-10-27,"SAP",136.729583740234
2021-10-28,"SAP",139.173873901367
2021-10-29,"SAP",136.635208129883
2021-11-01,"SAP",138.013076782227
2021-11-02,"SAP",138.702011108398
2021-11-03,"SAP",141.02360534668
2021-11-04,"SAP",140.542297363281
2021-11-05,"SAP",141.11799621582
2021-11-08,"SAP",140.325241088867
2021-11-09,"SAP",139.985504150391
2021-11-10,"SAP",137.456253051758
2021-11-11,"SAP",136.757888793945
2021-11-12,"SAP",134.398544311523
2021-11-15,"SAP",133.426498413086
2021-11-16,"SAP",134.256973266602
2021-11-17,"SAP",133.983276367188
2021-11-18,"SAP",134.464599609375
2021-11-19,"SAP",133.02067565918
2021-11-22,"SAP",128.311386108398
2021-11-23,"SAP",127.84895324707
2021-11-24,"SAP",126.140777587891
2021-11-26,"SAP",123.328407287598
2021-11-29,"SAP",125.451843261719
2021-11-30,"SAP",121.214431762695
2021-12-01,"SAP",122.507362365723
2021-12-02,"SAP",122.847099304199
2021-12-03,"SAP",121.724052429199
2021-12-06,"SAP",125.130966186523
2021-12-07,"SAP",126.933517456055
2021-12-08,"SAP",126.95238494873
2021-12-09,"SAP",125.385787963867
2021-12-10,"SAP",127.773452758789
2021-12-13,"SAP",130.189422607422
2021-12-14,"SAP",127.971641540527
2021-12-15,"SAP",130.623565673828
2021-12-16,"SAP",129.906311035156
2021-12-17,"SAP",130.831176757812
2021-12-20,"SAP",128.707763671875
2021-12-21,"SAP",129.689254760742
2021-12-22,"SAP",131.557861328125
2021-12-23,"SAP",132.199600219727
2021-12-27,"SAP",133.341537475586
2021-12-28,"SAP",133.549163818359
2021-12-29,"SAP",132.161849975586
2021-12-30,"SAP",132.501586914062
2021-12-31,"SAP",132.227920532227
2022-01-03,"SAP",133.445343017578
2022-01-04,"SAP",132.378921508789
2022-01-05,"SAP",131.727737426758
2022-01-06,"SAP",129.283447265625
2022-01-07,"SAP",130.481994628906
2022-01-10,"SAP",130.812301635742
2022-01-11,"SAP",130.982177734375
2022-01-12,"SAP",132.265670776367
2022-01-13,"SAP",128.264205932617
2022-01-14,"SAP",131.085983276367
2022-01-18,"SAP",128.443511962891
2022-01-19,"SAP",129.094696044922
2022-01-20,"SAP",129.302322387695
2022-01-21,"SAP",128.160400390625
2022-01-24,"SAP",126.197402954102
2022-01-25,"SAP",124.876159667969
2022-01-26,"SAP",124.838409423828
2022-01-27,"SAP",115.495338439941
2022-01-28,"SAP",115.108406066895
2022-01-31,"SAP",118.166137695312
2022-02-01,"SAP",120.497192382812
2022-02-02,"SAP",119.997009277344
2022-02-03,"SAP",116.84489440918
2022-02-04,"SAP",119.043823242188
2022-02-07,"SAP",119.75163269043
2022-02-08,"SAP",118.619140625
2022-02-09,"SAP",119.185386657715
2022-02-10,"SAP",116.882652282715
2022-02-11,"SAP",113.570106506348
2022-02-14,"SAP",111.69206237793
2022-02-15,"SAP",113.485168457031
2022-02-16,"SAP",114.108047485352
2022-02-17,"SAP",111.210746765137
2022-02-18,"SAP",109.200569152832
2022-02-22,"SAP",107.171524047852
2022-02-23,"SAP",104.736671447754
2022-02-24,"SAP",105.652099609375
2022-02-25,"SAP",108.549385070801
2022-02-28,"SAP",106.246658325195
2022-03-01,"SAP",103.103996276855
2022-03-02,"SAP",106.822341918945
2022-03-03,"SAP",102.877494812012
2022-03-04,"SAP",100.131195068359
2022-03-07,"SAP",99.0647735595703
2022-03-08,"SAP",100.235008239746
2022-03-09,"SAP",105.557731628418
2022-03-10,"SAP",102.405616760254
2022-03-11,"SAP",101.62232208252
2022-03-14,"SAP",103.858993530273
2022-03-15,"SAP",104.50074005127
2022-03-16,"SAP",108.049209594727
2022-03-17,"SAP",109.200569152832
2022-03-18,"SAP",108.870269775391
2022-03-21,"SAP",105.576599121094
2022-03-22,"SAP",106.388221740723
2022-03-23,"SAP",103.613609313965
2022-03-24,"SAP",104.963172912598
2022-03-25,"SAP",105.07640838623
2022-03-28,"SAP",105.519981384277
2022-03-29,"SAP",108.285140991211
2022-03-30,"SAP",106.784591674805
2022-03-31,"SAP",104.717796325684
2022-04-01,"SAP",104.406349182129
2022-04-04,"SAP",106.152282714844
2022-04-05,"SAP",104.576232910156
2022-04-06,"SAP",103.538116455078
2022-04-07,"SAP",103.037933349609
2022-04-08,"SAP",102.367874145508
2022-04-11,"SAP",101.509071350098
2022-04-12,"SAP",99.4894561767578
2022-04-13,"SAP",99.9613265991211
2022-04-14,"SAP",98.045524597168
2022-04-18,"SAP",98.3569641113281
2022-04-19,"SAP",99.3195724487305
2022-04-20,"SAP",100.867317199707
2022-04-21,"SAP",100.357688903809
2022-04-22,"SAP",98.0077819824219
2022-04-25,"SAP",97.89453125
2022-04-26,"SAP",94.1761779785156
2022-04-27,"SAP",93.9308090209961
2022-04-28,"SAP",96.9319076538086
2022-04-29,"SAP",95.1293640136719
2022-05-02,"SAP",96.6487884521484
2022-05-03,"SAP",94.3743591308594
2022-05-04,"SAP",96.7903442382812
2022-05-05,"SAP",94.2044906616211
2022-05-06,"SAP",90.7315139770508
2022-05-09,"SAP",90.5805130004883
2022-05-10,"SAP",91.382698059082
2022-05-11,"SAP",90.2124481201172
2022-05-12,"SAP",91.5148239135742
2022-05-13,"SAP",93.1569366455078
2022-05-16,"SAP",92.0527496337891
2022-05-17,"SAP",93.4872436523438
2022-05-18,"SAP",87.9946517944336
2022-05-19,"SAP",92.6285095214844
2022-05-20,"SAP",94.6491394042969
2022-05-23,"SAP",96.9806365966797
2022-05-24,"SAP",95.8828887939453
2022-05-25,"SAP",94.5422821044922
2022-05-26,"SAP",95.6594619750977
2022-05-27,"SAP",98.2629699707031
2022-05-31,"SAP",96.990348815918
2022-06-01,"SAP",96.4949188232422
2022-06-02,"SAP",99.2052764892578
2022-06-03,"SAP",97.5635147094727
2022-06-06,"SAP",97.9812393188477
2022-06-07,"SAP",99.0789947509766
2022-06-08,"SAP",97.0097885131836
2022-06-09,"SAP",94.0274124145508
2022-06-10,"SAP",91.4821929931641
2022-06-13,"SAP",88.2278060913086
2022-06-14,"SAP",87.790657043457
2022-06-15,"SAP",90.6370239257812
2022-06-16,"SAP",90.112434387207
2022-06-17,"SAP",90.3455810546875
2022-06-21,"SAP",91.4044723510742
2022-06-22,"SAP",91.3170394897461
2022-06-23,"SAP",91.5501861572266
2022-06-24,"SAP",95.6011734008789
2022-06-27,"SAP",94.5228576660156
2022-06-28,"SAP",92.7450866699219
2022-06-29,"SAP",91.2490463256836
2022-06-30,"SAP",88.1306610107422
2022-07-01,"SAP",88.1112289428711
2022-07-05,"SAP",86.6151885986328
2022-07-06,"SAP",87.2952041625977
2022-07-07,"SAP",88.1209411621094
2022-07-08,"SAP",88.0043640136719
2022-07-11,"SAP",85.7991638183594
2022-07-12,"SAP",83.8853912353516
2022-07-13,"SAP",83.4968032836914
2022-07-14,"SAP",82.98193359375
2022-07-15,"SAP",85.4882965087891
2022-07-18,"SAP",85.5757217407227
2022-07-19,"SAP",89.7044143676758
2022-07-20,"SAP",89.694709777832
2022-07-21,"SAP",87.7129364013672
2022-07-22,"SAP",91.0741806030273
2022-07-25,"SAP",89.3449783325195
2022-07-26,"SAP",87.7129364013672
2022-07-27,"SAP",88.7038192749023
2022-07-28,"SAP",89.1506881713867
2022-07-29,"SAP",90.5495910644531
2022-08-01,"SAP",91.113037109375
2022-08-02,"SAP",88.5872497558594
2022-08-03,"SAP",90.8215942382812
2022-08-04,"SAP",92.5702209472656
2022-08-05,"SAP",91.8610534667969
2022-08-08,"SAP",91.6376266479492
2022-08-09,"SAP",91.0838928222656
2022-08-10,"SAP",93.3279571533203
2022-08-11,"SAP",92.5216522216797
2022-08-12,"SAP",93.2113800048828
2022-08-15,"SAP",93.0753784179688
2022-08-16,"SAP",91.5113296508789
2022-08-17,"SAP",90.2970123291016
2022-08-18,"SAP",89.8209991455078
2022-08-19,"SAP",89.0049743652344
2022-08-22,"SAP",85.9060211181641
2022-08-23,"SAP",84.8762817382812
2022-08-24,"SAP",84.9248504638672
2022-08-25,"SAP",85.6825866699219
2022-08-26,"SAP",81.8356094360352
2022-08-29,"SAP",82.1659088134766
2022-08-30,"SAP",82.1076202392578
2022-08-31,"SAP",82.7876358032227
2022-09-01,"SAP",81.5830383300781
2022-09-02,"SAP",80.8932952880859
2022-09-06,"SAP",81.7676086425781
2022-09-07,"SAP",83.1276550292969
2022-09-08,"SAP",82.8750686645508
2022-09-09,"SAP",84.5848388671875
2022-09-12,"SAP",86.4111709594727
2022-09-13,"SAP",83.4093780517578
2022-09-14,"SAP",83.8465270996094
2022-09-15,"SAP",82.0007629394531
2022-09-16,"SAP",81.5441818237305
2022-09-19,"SAP",81.8550415039062
2022-09-20,"SAP",80.5630035400391
2022-09-21,"SAP",79.9898376464844
2022-09-22,"SAP",79.0475387573242
2022-09-23,"SAP",77.2017593383789
2022-09-26,"SAP",77.3571853637695
2022-09-27,"SAP",76.8617553710938
2022-09-28,"SAP",79.1349563598633
2022-09-29,"SAP",78.1829299926758
2022-09-30,"SAP",78.9309539794922
2022-10-03,"SAP",81.5441818237305
2022-10-04,"SAP",85.5271606445312
2022-10-05,"SAP",84.6917037963867
2022-10-06,"SAP",83.8951110839844
2022-10-07,"SAP",82.1173324584961
2022-10-10,"SAP",81.6510391235352
2022-10-11,"SAP",80.6407165527344
2022-10-12,"SAP",80.1549987792969
2022-10-13,"SAP",82.7196426391602
2022-10-14,"SAP",82.1950531005859
2022-10-17,"SAP",84.3711166381836
2022-10-18,"SAP",86.4791793823242
2022-10-19,"SAP",84.2545471191406
2022-10-20,"SAP",84.4294052124023
2022-10-21,"SAP",88.2860870361328
2022-10-24,"SAP",88.4123840332031
2022-10-25,"SAP",93.5708236694336
2022-10-26,"SAP",94.9697265625
2022-10-27,"SAP",94.6588592529297
2022-10-28,"SAP",94.9211502075195
2022-10-31,"SAP",93.318244934082
2022-11-01,"SAP",93.1045227050781
2022-11-02,"SAP",91.2879028320312
2022-11-03,"SAP",90.04443359375
2022-11-04,"SAP",93.2793884277344
2022-11-07,"SAP",94.7851486206055
2022-11-08,"SAP",95.1737289428711
2022-11-09,"SAP",94.7657165527344
2022-11-10,"SAP",104.12085723877
2022-11-11,"SAP",107.025512695312
2022-11-14,"SAP",105.723762512207
2022-11-15,"SAP",106.675788879395
2022-11-16,"SAP",107.890113830566
2022-11-17,"SAP",108.62841796875
2022-11-18,"SAP",105.684898376465
